,group_practice_pac_id,n_referral,n_potential_referral,networkmarketshare,networkmarketshare_percentile,leaktileold,n_radiologists,groupsize,lpr,normalized_rvu,to_latitude,to_longitude,ind_academic,average_day_wait,pct_urban,population,sdi_score,highneeds_score,rads_bene,ttl_bene,group_weight,region,state,legalname,radiology_only
116,8123206380,7737,431720,0.017921338,0.097560976,0.902439024,2,A,0.373866851,2495.43,35.388461,-97.52713,0,59.61822601,1,18054,82,74,3129,4036,0.761378626,South,OK,"OLIVER A. CVITANIC MD, PC",1
117,3779471644,735,40971,0.017939518,0.098402019,0.901597981,8,A,0.027053759,21.27875,46.774593,-92.09206,0,35.83211429,1,2271,73,99,57,254,0.220383651,Midwest,MN,"RADIOLOGICAL ASSOCIATES OF DULUTH, LTD",1
118,6002715794,4127,227026,0.018178535,0.099243061,0.900756939,2,A,0.043540815,211112.175,40.840686,-73.94154,1,27.56751634,1,62685,99,71,43,476,0.088693956,Northeast,NY,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY NEW YORK,0
119,7012928294,5761,309523,0.01861251,0.100084104,0.899915896,4,A,0.079839907,667.395,41.949099,-71.41181,0,65.2203569,0.929,34003,25,44,1140,3438,0.325416445,Northeast,RI,"OPEN MRI OF NEW ENGLAND, INC.",0
120,3971508235,569,30423,0.018702955,0.100925147,0.899074853,7,A,0.013601054,7139.262857,29.704584,-95.40466,0,30.08338889,1,10279,30,87,254,2569,0.097021973,South,TX,HOUSTON METRO UROLOGY,0
121,4385546662,6445,341299,0.018883735,0.10176619,0.89823381,2,A,0.292449487,4410.47,32.776368,-89.12788,0,62.02379459,0.312,25525,80,54,1067,1756,0.596156637,South,MS,MISSISSIPPI BAND OF CHOCTAW INDIANS,1
122,5698815355,1908,100877,0.018914123,0.102607233,0.897392767,2,A,0.005015496,1569.225,37.355111,-81.73002,0,90.73677778,0,411,64,99,45,4318,0.010224378,Northeast,MA,BREAST IMAGING PHYSICIANS PC,1
123,547153512,20779,1094094,0.01899197,0.103448276,0.896551724,71,C,0.001716468,161.8153521,29.460381,-98.49649,0,78.38373233,1,28478,82,88,281,2219,0.124228597,South,TX,SOUTH TEXAS RADIOLOGY IMAGING CENTERS,1
124,3971591223,10964,574809,0.019074162,0.104289319,0.895710681,2,A,0.27305275,1543.94,32.184027,-95.84625,0,69.10056897,0.673,17029,69,89,1756,3094,0.556724554,South,TX,EAST TEXAS RADIOLOGICAL CONSULTANTS P A,1
125,8628130937,10559,543841,0.019415601,0.105130362,0.894869638,2,A,0.144533875,1053.475,30.873353,-88.58869,0,60.74883182,0.098,27668,49,32,1005,3343,0.294791301,South,MS,GEORGE REGIONAL RADIOLOGY,1
126,547242224,12463,641154,0.019438388,0.105971405,0.894028595,2,A,0.146284242,3150.32,41.67086,-73.88107,0,69.45786386,0.988,43015,30,70,1634,5370,0.298368282,Northeast,NY,"MEDICAL DIAGNOSTIC IMAGING,  PLLC",1
127,4183619885,4065,208014,0.019541954,0.106812447,0.893187553,2,A,0.053405443,6007.455,40.666444,-78.24353,0,61.61435507,0.581,13133,33,70,12,108,0.108939783,Northeast,PA,TYRONE HOSPITAL,0
128,3375793383,84,4251,0.019760056,0.10765349,0.89234651,4,A,0.240217587,62.57,33.50689,-112.10262,0,19.1365,1,39441,98,46,179,179,0.980239944,West,AZ,DAVID J COHEN MD PLLC,0
129,648160879,6044,305659,0.019773669,0.108494533,0.891505467,8,A,0.042661598,268.8625,40.569394,-74.11785,0,61.13218987,1,54939,37,55,980,2759,0.34817753,Northeast,NY,RADIOLOGY SERVICES OF NEW YORK PC,1
130,4082511167,2280,114520,0.019909186,0.109335576,0.890664424,3,A,0.008689832,159754.51,37.010643,-86.46145,0,61.66194203,0.689,58390,86,69,3016,111130,0.026599063,South,KY,GILBERT BARBEE MOORE AND MCILVOY PSC,0
131,7719088269,3766,188048,0.020026802,0.110176619,0.889823381,2,A,0.117158841,645.54,29.523897,-90.34043,0,61.22213084,0.938,9955,42,56,528,2164,0.239106215,South,LA,"BAYOU RADIOLOGY, INC",1
132,5395633036,54920,2729922,0.020117791,0.111017662,0.888982338,72,C,0.005634074,673.3109722,38.025346,-78.32925,0,64.97318753,0,4285,11,97,19146,45318,0.413981746,West,AZ,SIMONMED IMAGING INCORPORATED,1
133,6608864160,22961,1134599,0.020237106,0.111858705,0.888141295,8,A,0.037107305,1387.31625,38.8016,-90.33662,0,75.33703094,0.998,48889,36,54,4892,15819,0.30299008,Midwest,MO,"METRO IMAGING, LLC",1
134,4486669975,148,7304,0.02026287,0.112699748,0.887300252,4,A,0.052038367,128.89,25.702429,-80.36184,0,15.23655556,1,32996,38,84,175,807,0.212458486,South,FL,MP DIAGNOSTIC LTD,0
135,2860385242,11764,579039,0.020316421,0.113540791,0.886459209,3,A,0.020627676,58449.53,29.646189,-82.39658,0,74.41286515,0.966,30424,74,96,2035,31562,0.063166342,South,FL,THE ORTHOPAEDIC INSTITUTE,0
136,8729250410,12715,620441,0.020493488,0.114381833,0.885618167,3,A,0.123692805,1171.47,32.867103,-96.44129,0,52.85986598,0.881,30877,17,7,1824,4716,0.378842213,South,TX,"SOUTHWESTERN RADIOLOGY ASSOCIATES, P.A.",1
137,2466496880,156135,7609115,0.020519469,0.115222876,0.884777124,46,B,0.006531536,1064.56,40.029361,-74.9541,0,65.1090252,1,29231,35,25,19690,62873,0.306744893,South,FL,ELITE IMAGING LLC,1
138,8123042751,1914,92066,0.020789434,0.116063919,0.883936081,3,A,0.066868674,218.31,36.04309,-95.88417,0,37.56344444,1,44901,38,75,277,1324,0.204865051,South,OK,"FIDELIS RADIOLOGY, INC.",1
139,840189718,71428,3426790,0.020843997,0.116904962,0.883095038,54,C,0.004661328,894.2457407,42.924942,-88.84813,0,65.05304637,0.714,18663,35,43,4401,16763,0.257070069,Midwest,WI,"FORT HEALTHCARE, INC",0
140,840181301,3081,147637,0.020868752,0.117746005,0.882253995,3,A,0.074959926,431.92,40.618561,-73.9216,0,65.188,1,95912,61,47,437,1863,0.229672762,Northeast,NY,MARINE PARK RADIOLOGY PC,1
141,547323420,26493,1269166,0.020874338,0.118587048,0.881412952,3,A,0.09615547,2455.013333,38.305636,-85.58424,0,66.19247222,1,29891,15,74,3219,10698,0.294616331,South,KY,"VIP IMAGING, PLLC",1
142,345413258,15251,728023,0.020948514,0.119428091,0.880571909,5,A,0.027766775,144762.384,42.458502,-83.3464,0,60.48684872,1,26679,31,53,2172,14996,0.14180447,Midwest,MI,"BEAUMONT HOSPITAL, ROYAL OAK",0
143,5092765420,13562,630963,0.021494129,0.120269134,0.879730866,2,A,0.142822119,2132.2,27.448688,-80.36247,0,73.45575115,0.971,12501,98,92,1591,5333,0.291918778,South,FL,AJAY K GOYAL MD PA,1
144,4981698537,12355,574092,0.021520941,0.121110177,0.878889823,24,B,0.008393851,473.3170833,43.036566,-91.11838,0,66.33817263,0.74,8300,45,46,675,3208,0.205883218,Midwest,WI,"PRAIRIE DU CHIEN MEMORIAL HOSPITAL ASSOCIATION, INC.",0
145,3375570088,5434,250384,0.021702665,0.12195122,0.87804878,6,A,0.044912301,381.88,29.649797,-98.50406,0,61.47907554,1,43569,11,12,901,3200,0.275451843,South,TX,JEREMY NYLE WIERSIG MD PA,1
146,7113919820,48202,2217891,0.021733259,0.122792262,0.877207738,37,B,0.004623968,497.9448649,0,0,0,66.40671934,0.337,7939,67,65,3832,21435,0.174887714,South,GA,DONALSONVILLE HOSPITAL INC,0
147,8123938131,19993,916696,0.021809848,0.123633305,0.876366695,10,B,0.007310678,5064.927,34.470115,-81.86761,0,60.484843,0.652,15774,87,73,746,9764,0.074736773,South,SC,GREENVILLE HEALTH SYSTEM,0
148,6204838766,117193,5320213,0.022027877,0.124474348,0.875525652,34,B,0.009321851,595.8364706,32.872386,-96.98524,0,46.7432543,1,29643,73,84,8828,26640,0.324081753,South,TX,"VIRTUAL RADIOLOGIC PROFESSIONALS OF TEXAS, PA",1
149,7719875491,28908,1305973,0.02213522,0.125315391,0.874684609,3,A,0.065896705,38609.80667,33.583772,-96.1818,0,53.68053072,0.694,14076,64,30,2067,9998,0.202165083,South,TX,TIMBERLAND MEDICAL GROUP,0
150,8527971563,28914,1303625,0.022179691,0.126156434,0.873843566,6,A,0.009966402,18904.80667,40.297932,-73.99097,1,74.07600174,1,31048,84,62,652,10425,0.061154805,Northeast,NJ,"MONMOUTH MEDICAL CENTER FACULTY PRACTICE PLAN, INC.",0
151,42123028,20494,919921,0.022278,0.126997477,0.873002523,6,A,0.015385606,29532.79167,45.014764,-93.33965,0,56.66684592,1,28777,38,77,439,4546,0.094417061,Midwest,MN,NORTH MEMORIAL HEALTH CARE,0
152,7618870668,12649,565784,0.022356588,0.12783852,0.87216148,18,B,0.015930415,331.0488889,29.460381,-98.49649,0,60.90757944,1,28478,82,88,2500,8333,0.293304756,South,TX,"SAN ANTONIO DIAGNOSTIC IMAGING, INC.",1
153,4880655521,10628,474448,0.022400769,0.128679563,0.871320437,23,B,0.011629139,55.07956522,36.115899,-75.72772,0,40.87914834,0.722,7154,8,62,595,2126,0.273599032,West,CO,NATIONAL DIAGNOSTIC IMAGING LLC,1
154,8729269048,12640,562373,0.022476186,0.129520606,0.870479394,4,A,0.091454039,1074.1175,37.236753,-79.93549,0,67.86014894,0.826,17713,35,82,1998,5219,0.374227358,South,VA,"IMAGE GUIDED PAIN MANAGEMENT, P.C.",1
155,5890782700,266,11821,0.022502326,0.130361648,0.869638352,2,A,0.173652048,232.155,32.193953,-83.1848,0,21.88784615,0.393,14180,80,39,209,575,0.355299154,South,GA,MEDCROSS IMAGING LLC,1
156,6002814878,55897,2480392,0.022535551,0.131202691,0.868797309,12,B,0.00498007,33149.8925,42.169325,-87.86556,0,58.02467138,1,27356,3,10,10545,168590,0.061138636,Midwest,IL,"ILLINOIS BONE AND JOINT INSTITUTE, LLC",0
157,7618932294,20643,915032,0.022559867,0.132043734,0.867956266,2,A,0.147306422,14352.965,33.732774,-90.53427,0,55.07892544,0.92,3120,98,91,2277,7384,0.301412674,South,MS,NORTH SUNFLOWER MEDICAL CENTER,0
158,1850200700,1915,84380,0.022694951,0.132884777,0.867115223,13,B,0.017992939,234.86,47.274904,-116.57392,0,59.58249206,0.41,6205,47,87,48,196,0.239340012,West,ID,BENEWAH COMMUNITY HOSPITAL,0
159,9335244169,47601,2077075,0.022917324,0.13372582,0.86627418,45,B,0.007372488,87.97133333,40.781894,-73.95039,0,51.10559327,1,61927,38,98,1896,5456,0.339543393,Northeast,NY,"VIRTUAL RADIOLOGIC PROFESSIONALS OF NEW YORK, P.A.",1
160,9032117783,4159,181465,0.02291902,0.134566863,0.865433137,2,A,0.003208329,1166.035,41.298648,-72.60938,0,71.15865663,0.866,18259,2,26,23,3422,0.006567172,Northeast,CT,"MADISON RADIOLOGY, PC",1
161,4284678277,3237,140606,0.023021777,0.135407906,0.864592094,2,A,0.244477812,1526.215,35.987421,-96.58776,0,58.19005263,0,3751,49,81,1649,3219,0.500477505,South,OK,FOUNDATION RADIOLOGY GROUP PC,1
162,7618872102,2510,108750,0.02308046,0.136248949,0.863751051,14,B,0.006574391,156.9807143,30.013985,-90.19128,0,68.17800671,1,16687,43,88,103,1068,0.094216023,South,LA,DIAGNOSTIC IMAGING SERVICES,1
163,8426287087,2268,98093,0.023120916,0.137089992,0.862910008,4,A,0.182995212,653.74,38.917506,-76.79404,0,63.95317593,1,27718,10,22,1643,2142,0.749305479,South,MD,CHARTER RADIOLOGY LLC,1
164,2062303324,881,37972,0.023201306,0.137931034,0.862068966,23,B,0.011172143,10.74130435,42.334496,-122.83547,0,37.01128302,0.968,45257,64,93,129,479,0.263062696,West,OR,MEDFORD RADIOLOGICAL GROUP PC,1
165,3072783570,13722,590379,0.023242697,0.138772077,0.861227923,11,B,0.029301438,175.0172727,28.555346,-82.53601,0,51.47214583,0.923,17308,26,100,800,2368,0.329985575,South,FL,"NATIONAL RADIOLOGY CONSULTANTS, P.A.",1
166,941112346,24660,1060205,0.023259653,0.13961312,0.86038688,6,A,0.018603256,69330.54333,39.376372,-76.79916,0,51.53410306,0.979,32182,50,45,669,5718,0.114277596,South,MD,"SINAI HOSPITAL OF BALTIMORE, INC",0
167,8224215900,5559,238880,0.023271098,0.140454163,0.859545837,15,B,0.010754671,106.904,43.164312,-75.511301,0,73.41706135,1,38,1,1,394,2330,0.1651636,Northeast,NY,MOHAWK GLEN RADIOLOGY ASSOCIATES OF CNY PLLC,1
168,6305747924,4578,195739,0.023388287,0.141295206,0.858704794,5,A,0.122738402,169.028,40.108943,-74.85548,0,51.91299281,1,20864,71,77,554,861,0.628388953,Northeast,PA,"LOWER BUCKS RADIOLOGY ASSOCIATES, P.C.",1
169,4880683663,4153,176934,0.023472029,0.142136249,0.857863751,2,A,0.114664594,3684.575,43.954353,-72.66916,0,72.35510577,0,4437,46,77,752,3127,0.234841392,Northeast,VT,GIFFORD MEDICAL CENTER INC,0
170,2860480688,23143,984811,0.023499941,0.142977292,0.857022708,18,B,0.005766001,181.6833333,43.011227,-83.69291,0,65.3435947,1,25899,89,80,672,6174,0.106285721,Midwest,MI,ASSOCIATED RADIOLOGISTS OF FLINT PC,1
171,42446577,55800,2358128,0.023662838,0.143818335,0.856181665,8,A,0.035191201,7955.445,39.241083,-96.64914,0,54.02415742,0.766,15048,20,41,4571,15477,0.288352857,South,TX,BRFHH MONROE LLC,0
172,4789747585,18290,768307,0.023805588,0.144659378,0.855340622,14,B,0.024406504,436.0035714,32.242275,-110.92533,0,62.10364618,1,33137,86,63,2658,7413,0.350023573,West,CA,RAD ALLIANCE INC,1
173,3779492616,7894,328081,0.024061131,0.145500421,0.854499579,30,B,0.008235918,1394.462333,43.305412,-87.99794,0,48.83933113,0.722,18409,6,12,317,1222,0.253169085,Midwest,WI,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC.",0
174,9436396165,21411,888796,0.024089892,0.146341463,0.853658537,30,B,0.019162128,157.62,41.380479,-70.52453,0,65.63903373,0.687,4217,18,2,1209,2003,0.589054079,South,TX,DIRECT RADIOLOGY LLC,1
175,8729233143,6509,268644,0.024229091,0.147182506,0.852817494,41,B,0.005870532,51.92170732,28.209833,-82.66973,0,70.16068722,0.954,38566,13,89,724,2864,0.246668344,South,FL,PASCO IMAGING ASSOCIATES PA,1
176,2961393004,3621,148941,0.02431164,0.148023549,0.851976451,3,A,0.001209616,2248.2,40.776777,-73.9541,0,64.37121256,1,46883,28,99,24,6296,0.003719269,Northeast,NY,NEW YORK MEDICAL IMAGING ASSOCIATES MD PC,1
177,42513558,11585,475030,0.024387933,0.148864592,0.851135408,4,A,0.008037193,20599.705,36.102112,-95.85244,0,37.47845238,1,14964,93,43,2868,84912,0.032952414,South,OK,"OKLAHOMA CANCER SPECIALISTS AND RESEARCH INSTITUTE, LLC",0
178,8325008972,25071,1022617,0.02451651,0.149705635,0.850294365,10,B,0.030383246,330.86,42.332099,-71.09651,0,76.54919333,1,15500,96,87,1380,4322,0.311468583,Northeast,MA,NEB RADIOLOGY PC,1
179,6709771637,5097,206128,0.024727354,0.150546678,0.849453322,2,A,0.148017087,3785.93,33.45139,-90.65824,0,54.22845045,0.894,11342,91,67,831,2670,0.303539913,South,MS,SOUTH SUNFLOWER COUNTY HOSPITAL,0
180,8921902065,218698,8794235,0.024868337,0.151387721,0.848612279,110,D,0.002853622,371.0530909,33.786594,-118.298662,0,62.71569389,1,NA,NA,NA,15274,46269,0.321903672,West,CA,UCLA RADIOLOGY MEDICAL GROUP,1
181,8123916426,4765,190856,0.024966467,0.152228764,0.847771236,4,A,0.002744638,28231.3425,33.960353,-84.037859,0,63.98064684,1,36466,81,44,42,3637,0.011259667,South,GA,"GWINNETT HOSPITAL SYSTEM, INC.",1
182,5395658934,18920,754209,0.025085885,0.153069807,0.846930193,6,A,0.004939205,194962.29,32.96129,-96.83751,0,44.46182166,1,14128,38,67,28157,903048,0.030397783,South,TX,TEXAS ONCOLOGY PA,0
183,143311241,8149,324213,0.025134711,0.153910849,0.846089151,21,B,0.009618562,654.8880952,34.023039,-118.20231,0,53.10744415,1,46288,99,33,3539,16651,0.207197661,West,CA,"UNITED MEDICAL IMAGING HEALTHCARE, INC",1
184,9638066590,19607,774525,0.02531487,0.154751892,0.845248108,11,B,0.023683501,225.6836364,41.659099,-72.80129,0,63.85589961,1,7754,46,57,798,2910,0.267284788,Northeast,CT,NEW BRITAIN RADIOLOGICAL ASSOCIATES,1
185,6103093513,54127,2136004,0.025340308,0.155592935,0.844407065,6,A,0.035414451,51231.72167,38.933311,-77.02929,0,53.05838251,1,32544,82,93,1194,5338,0.218011179,South,DC,WHC PHYSICIAN GROUP LLC,0
186,2264340843,1948,76834,0.025353359,0.156433978,0.843566022,2,A,0.162660287,2214.365,42.935874,-105.37303,0,61.833,0.644,9914,28,12,500,1460,0.333783096,West,WY,MEMORIAL HOSPITAL OF CONVERSE COUNTY,0
187,8820051006,11308,441692,0.02560155,0.157275021,0.842724979,2,A,0.149129708,765.005,44.985313,-95.7066,0,76.68151366,0.688,7659,35,79,731,2327,0.306095946,Midwest,MN,WEST CENTRAL RADIOLOGICAL ASSOCIATES LTD,1
188,5395642714,18926,739194,0.025603563,0.158116064,0.841883936,2,A,0.135011151,12841.81,40.632449,-73.99629,0,61.51868336,1,97670,88,76,2873,10102,0.277117498,Northeast,NY,BORO PARK MEDICAL PC,0
189,8820306822,32987,1286481,0.025641265,0.158957107,0.841042893,3,A,0.025646675,3109.933333,40.583803,-73.95019,0,62.11041248,1,76668,74,92,687,8477,0.078964781,Northeast,NY,C K MEDICAL DIAGNOSTIC SERVICES PC,0
190,941106645,30268,1165729,0.025964868,0.15979815,0.84020185,6,A,0.029707771,102161.3033,34.073759,-118.37376,1,62.53499139,1,22498,38,99,6490,34544,0.182998147,West,CA,CEDARS SINAI MEDICAL CARE FOUNDATION,0
191,6406745645,21033,808430,0.026017095,0.160639193,0.839360807,2,A,0.138260922,12851.96,40.598994,-73.99611,0,59.2506038,1,91295,85,73,3409,11695,0.283908313,Northeast,NY,NYU HOSPITALS CENTER,0
192,5991602971,16941,646183,0.026217031,0.161480235,0.838519765,5,A,0.051517792,132653.652,42.120193,-72.6061,1,44.36333935,1,11224,100,17,411,1513,0.264523992,Northeast,MA,BAYSTATE MEDICAL PRACTICES INC,1
193,8921999087,10497,399732,0.026260094,0.162321278,0.837678722,20,B,0.005045782,5642.0775,40.639534,-73.69253,1,65.07313941,1,6590,4,75,369,3467,0.103637158,Northeast,NY,NORTH SHORE MEDICAL GROUP OF THE MOUNT SINAI SCHOOL OF MEDICINE,0
194,9830182229,5059,192487,0.026282294,0.163162321,0.836837679,2,A,0.19513446,1052.47,33.763033,-117.9355,0,40.21688125,1,43928,86,27,1013,2461,0.40080294,West,CA,WIELER AND SEIN MEDICAL GROUP,0
195,345330486,15263,579469,0.026339632,0.164003364,0.835996636,3,A,0.066211082,1127.57,36.414739,-78.97375,0,67.46395437,0.811,11155,97,81,1157,5522,0.204006709,South,NC,"RADIOLOGY ASSOCIATES OF ROXBORO, PA",1
196,3072568690,23230,880989,0.026368093,0.164844407,0.835155593,20,B,0.011579558,448.232,34.048411,-118.34015,0,44.30046997,1,67553,93,44,1791,7331,0.237863149,West,CA,"HAWTHORNE RADIOLOGY ASSOCIATES MEDICAL GROUP, INC.",1
197,3971653734,7178,271358,0.026452141,0.16568545,0.83431455,2,A,0.055842751,1428.99,41.411394,-92.91126,0,66.83109524,0.699,13938,18,52,547,4642,0.114720095,Midwest,IA,"PELLA IMAGING CONSULTANTS, INC",1
198,3678707338,519,19411,0.026737417,0.166526493,0.833473507,10,B,0.094724006,66.459,40.645665,-75.36926,0,11.23905263,0.992,37794,39,91,454,454,0.973262583,West,CA,ALL-AMERICAN TELERADIOLOGY LLC,1
199,6204002272,19146,715953,0.026741979,0.167367536,0.832632464,7,A,0.051737906,29648.33286,33.466392,-112.04875,0,49.43603097,1,26440,100,23,2832,7407,0.372116473,West,AZ,BANNER PHYSICIAN SPECIALISTS ARIZONA LLC,1
200,4284651654,5186,193455,0.026807268,0.168208579,0.831791421,3,A,0.001615968,1416.156667,38.005199,-84.40954,0,64.49500649,0.938,35588,43,46,11,2149,0.004981443,South,KY,BLUEGRASS BREAST IMAGING PLLC,1
201,244135762,14732,549293,0.02681993,0.169049622,0.830950378,10,B,0.001792579,24850.407,41.703097,-88.07462,0,40.85728647,1,53587,42,15,36,1902,0.018419812,Midwest,IL,ADVENTIST HEALTH PARTNERS INC,0
202,6507962206,3233,119832,0.026979438,0.169890664,0.830109336,13,B,0.002239357,13804.40923,40.352953,-74.07703,0,54.25066013,1,23861,61,84,159,5171,0.02991883,Northeast,NJ,MERIDIAN MEDICAL GROUP-SPECIALTY CARE PC,0
203,7315031960,13910,514706,0.027025137,0.170731707,0.829268293,8,A,0.044254052,680.4175,40.539302,-122.33279,0,66.67392612,0.938,32958,66,72,2457,6570,0.363865942,West,CA,ADVANCED IMAGING OF REDDING INC,1
204,648255620,3852,141600,0.02720339,0.17157275,0.82842725,5,A,0.001341524,1634.514,33.511325,-112.05711,0,61.7446715,1,25553,87,65,24,3386,0.006895192,West,AZ,"BEN-ORA, HANSEN AND VANESIAN IMAGING",1
205,5193040020,17013,622751,0.027319105,0.172413793,0.827586207,11,B,0.016875225,190.6563636,38.991916,-90.98649,0,62.98249307,0.444,23958,37,37,878,4475,0.190841078,Midwest,MO,MERCY HOSPITAL LINCOLN,0
206,6406746098,28296,1035479,0.027326484,0.173254836,0.826745164,9,A,0.037331467,1090.224444,40.72921,-73.18073,0,63.73832646,0.995,14066,8,9,4693,13215,0.345422385,Northeast,NY,"ZILKHA RADIOLOGY, PC",1
207,6709858194,1674,61224,0.027342219,0.174095879,0.825904121,2,A,0.101306932,676.155,44.802637,-67.54727,0,77.96309836,0,3278,69,76,127,593,0.208309508,Northeast,ME,DOWN EAST COMMUNITY HOSPITAL,0
208,1557548161,5823,210430,0.02767191,0.174936922,0.825063078,2,A,0.139522617,43031.28,33.67933,-86.8206,0,64.5922963,0.86,15763,13,92,1340,4540,0.286986705,South,AL,VINCENTIAN PHYSICIAN SERVICES LLC,0
209,4981876919,930,33482,0.027776119,0.175777965,0.824222035,6,A,0.147894479,246.8533333,30.042529,-99.15152,0,19.10468293,0.699,40001,59,98,997,1062,0.912718653,South,TX,BLUE STAR RADIOLOGY ASSOCIATES,1
210,143116053,10845,387668,0.027974968,0.176619008,0.823380992,5,A,0.013364706,14901.872,38.966056,-94.59641,0,62.27626291,1,25076,22,90,668,9445,0.068746715,Midwest,KS,"ENCOMPASS MEDICAL GROUP, PA",1
211,3779473558,4672,165917,0.028158658,0.17746005,0.82253995,7,A,0.016666631,182.9357143,41.148298,-85.22159,0,62.65768342,0.789,20370,26,25,335,2712,0.120046773,West,HI,KOOLAU RADIOLOGY INC,1
212,6901033315,8959,311962,0.028718241,0.178301093,0.821698907,21,B,0.011909412,35.08571429,39.003809,-77.30165,0,48.7927138,0.867,18366,1,11,351,1324,0.25749237,Midwest,KS,RADADVANTAGE ILLINOIS PC,1
213,9234283516,114644,3973415,0.028852763,0.179142136,0.820857864,31,B,0.009881847,661.8087097,42.358663,-71.28831,0,57.51857166,1,11850,1,47,9540,29371,0.315438516,South,FL,PIN POINT RADIOLOGY PRACTICE GROUP,1
214,2567682628,7192,248233,0.02897278,0.179983179,0.820016821,2,A,0.138917459,866.775,34.149717,-88.00384,0,64.89734091,0.288,11343,52,82,828,2810,0.286124747,South,AL,"KENNETH JEFFREY HAGER, MD LLC",0
215,7315851110,65,2241,0.029004909,0.180824222,0.819175778,4,A,0.041302285,172.6025,42.968707,-78.8745,0,52.3355,1,22763,34,68,58,331,0.170144155,Northeast,NY,SETON IMAGING,1
216,7810983004,17990,618629,0.029080434,0.181665265,0.818334735,3,A,0.10356444,5513.96,42.941407,-78.83741,1,54.78912403,1,19862,78,48,1084,3289,0.31999903,Northeast,NY,"UNIVERSITY ORTHOPAEDICS SERVICES, INC.",0
217,2567464308,31758,1091192,0.029103952,0.182506308,0.817493692,2,A,0.016458778,67799.775,41.449364,-74.43951,0,55.95357397,0.825,48651,72,32,2057,58905,0.033904306,Northeast,NY,MIDDLETOWN MEDICAL PC,0
218,6709060320,14381,491879,0.029236865,0.183347351,0.816652649,2,A,0.18059248,1615.43,38.720938,-90.11431,0,54.2800669,0.99,42495,57,62,1576,4112,0.372062914,Midwest,IL,PROFESSIONAL RADIOLOGIC IMAGING LTD,1
219,8123084134,20191,688125,0.029342053,0.184188394,0.815811606,22,B,0.008358853,258.3363636,26.993876,-82.09821,0,55.6464768,1,30025,61,94,81,415,0.18945372,South,FL,ADVANCED IMAGING OF PORT CHARLOTTE LLC,1
220,9133189665,6742,228749,0.029473353,0.185029437,0.814970563,2,A,0.023437032,1426.24,34.794527,-76.46317,0,40.36788153,0,352,1,100,95,1909,0.048297554,Northeast,RI,ENDOVASCULAR AND INTERVENTIONAL ASSOCIATES INC,0
